DateTime,Temperature,Dew Point,Relative Humidity,One Hour Precipitation,Heat Index,Wind Chill,Wind Speed,Gust,Direction,Visibility
3/25/2024 04:52,-1.7,-4.44,81.77,0,NaN,,0,,0,10
3/25/2024 05:52,-1.1,-5.06,74.77,0,NaN,-3,6,,310,10
3/25/2024 06:52,-1.7,-5.05,78.14,0,NaN,,0,,0,10
3/25/2024 07:52,0.6,-3.36,75.08,0,NaN,,0,,0,10
3/25/2024 08:52,5,-3.4,54.94,0,NaN,4,6,,0,10
3/25/2024 09:52,6.7,-2.3,53.01,0,NaN,5,9,,50,10
3/25/2024 10:52,8.3,-2.31,47.52,0,NaN,8,6,,0,10
3/25/2024 11:52,10.6,-2.92,38.94,0,NaN,,11,,0,10
3/25/2024 12:52,11.7,-2.92,36.2,0,NaN,,9,,20,10
3/25/2024 13:52,12.8,-3.41,32.45,0,NaN,,0,,0,10
3/25/2024 14:52,13.9,-4,28.88,0,NaN,,11,,120,10
3/25/2024 15:52,15,-4.5,25.9,0,NaN,,7,,0,10
3/25/2024 16:52,15,-4.5,25.9,0,NaN,,11,,130,10
3/25/2024 17:52,13.9,-4.51,27.81,0,NaN,,19,,100,10
3/25/2024 18:52,12.8,-5.11,28.55,0,NaN,,17,,120,10
3/25/2024 19:52,10.6,-2.92,38.94,0,NaN,,15,,110,10
3/25/2024 20:52,8.9,-1.2,49.48,0,NaN,7,11,,130,10
3/25/2024 21:52,8.3,-1.2,51.53,0,NaN,6,11,,130,10
3/25/2024 22:52,6.7,-1.8,55,0,NaN,5,7,,140,10
3/25/2024 23:52,5.6,-1.79,59.34,0,NaN,4,9,,140,10
3/26/2024 00:52,5.6,-2.3,57.19,0,NaN,4,7,,140,10
3/26/2024 01:52,3.9,-2.28,64.4,0,NaN,3,6,,200,10
3/26/2024 02:52,1.7,-2.26,75.28,0,NaN,,0,,0,10
3/26/2024 03:52,2.2,-2.26,72.64,0,NaN,,0,,0,10
3/26/2024 04:52,0,-2.84,81.4,0,NaN,,0,,0,10
3/26/2024 05:52,0,-2.84,81.4,0,NaN,-2,6,,90,10
3/26/2024 06:52,0.6,-2.85,77.93,0,NaN,,0,,0,10
3/26/2024 07:52,1.1,-2.25,78.59,0,NaN,,0,,0,10
3/26/2024 08:52,5.6,-0.68,64.33,0,NaN,,0,,0,10
3/26/2024 09:52,7.8,-2.31,49.16,0,NaN,,0,,0,10
3/26/2024 10:52,9.4,-2.31,44.12,0,NaN,,0,,0,10
3/26/2024 11:52,10,-2.31,42.38,0,NaN,9,7,,310,10
3/26/2024 12:52,11.7,-1.81,39.28,0,NaN,,0,,0,10
3/26/2024 13:52,13.3,-2.31,34.08,0,NaN,,6,,0,10
3/26/2024 14:52,15,-1.2,33.11,0,NaN,,13,,110,10
3/26/2024 15:52,16.7,-1.19,29.7,0,NaN,,15,,140,10
3/26/2024 16:52,16.7,0.52,33.62,0,NaN,,17,,110,10
3/26/2024 17:52,15,-1.8,31.68,0,NaN,,7,,0,10
3/26/2024 18:52,15,-0.09,35.88,0,NaN,,9,,150,10
3/26/2024 19:52,13.3,3.82,52.92,0,NaN,,17,,150,10
3/26/2024 20:52,11.1,6.05,71.29,25.4,NaN,,9,,160,10
3/26/2024 21:52,10.6,6.05,73.7,2.54,NaN,,13,,130,10
3/26/2024 22:52,10,4.95,71.08,0,NaN,8,17,,150,10
3/26/2024 23:52,8.9,4.95,76.53,0,NaN,7,11,,130,10
3/27/2024 00:52,8.3,5.57,83.1,0,NaN,6,13,,150,10
3/27/2024 01:52,8.3,5.57,83.1,0,NaN,6,15,,160,10
3/27/2024 02:52,8.3,5.57,83.1,0,NaN,6,13,,170,10
3/27/2024 03:52,7.8,5.57,85.97,2.54,NaN,6,9,,150,10
3/27/2024 04:52,7.8,5.57,85.97,0,NaN,6,13,,130,10
3/27/2024 05:52,7.8,4.97,82.46,0,NaN,6,13,,140,10
3/27/2024 06:52,7.8,5.57,85.97,0,NaN,7,6,,170,10
3/27/2024 07:52,7.8,5.57,85.97,0,NaN,7,7,,130,6
3/27/2024 08:52,7.8,6.08,88.99,2.54,NaN,7,6,,100,2
3/27/2024 09:52,8.3,6.68,89.65,177.8,NaN,7,7,,0,3
3/27/2024 10:52,8.3,6.68,89.65,50.8,NaN,7,7,,160,2.5
3/27/2024 11:52,9.4,6.67,83.23,101.6,NaN,8,7,,140,3
3/27/2024 12:52,8.9,7.18,89.09,152.4,NaN,,0,,0,4
3/27/2024 13:52,9.4,7.17,86.14,127,NaN,8,11,,130,2.5
3/27/2024 14:52,10,7.17,82.74,76.2,NaN,8,11,,150,7
3/27/2024 15:52,9.4,7.17,86.14,2.54,NaN,8,7,,170,10
3/27/2024 16:52,10.6,8.27,85.68,2.54,NaN,,7,,150,3
3/27/2024 17:52,10,7.77,86.2,0,NaN,10,6,,100,7
3/27/2024 18:52,10,7.77,86.2,0,NaN,9,7,,120,10
3/27/2024 19:52,9.4,7.78,89.74,0,NaN,8,7,,150,10
3/27/2024 20:52,9.4,7.78,89.74,2.54,NaN,9,6,,80,10
3/27/2024 21:52,9.4,7.78,89.74,25.4,NaN,7,13,,120,7
3/27/2024 22:52,9.4,7.78,89.74,2.54,NaN,8,9,,230,10
3/27/2024 23:52,9.4,7.78,89.74,2.54,NaN,,0,,0,10
3/28/2024 00:52,9.4,7.78,89.74,2.54,NaN,8,9,,220,10
3/28/2024 01:52,9.4,7.78,89.74,2.54,NaN,9,6,,230,10
3/28/2024 02:52,9.4,7.78,89.74,101.6,NaN,,0,,0,5
3/28/2024 03:52,9.4,7.78,89.74,50.8,NaN,,0,,0,10
3/28/2024 04:52,9.4,7.78,89.74,2.54,NaN,,0,,0,8
3/28/2024 05:52,9.4,7.78,89.74,0,NaN,8,9,,360,6
3/28/2024 06:52,9.4,7.78,89.74,0,NaN,7,13,,340,3
3/28/2024 07:52,9.4,7.78,89.74,0,NaN,8,11,,360,3
3/28/2024 08:52,10,7.77,86.2,0,NaN,8,15,,340,4
3/28/2024 09:52,10,6.06,76.71,0,NaN,8,19,,340,6
3/28/2024 10:52,10,3.83,65.81,0,NaN,7,22,,350,7
3/28/2024 11:52,10.6,3.23,60.61,0,NaN,,22,,340,10
3/28/2024 12:52,10,2.72,60.89,0,NaN,7,22,41,350,10
3/28/2024 13:52,10.6,1.61,54.09,0,NaN,,24,39,340,10
3/28/2024 14:52,11.1,-0.1,46.28,0,NaN,,28,,340,10
3/28/2024 15:52,11.7,-1.21,41.05,0,NaN,,20,39,340,10
3/28/2024 16:52,11.7,-2.31,37.85,0,NaN,,15,,360,10
3/28/2024 17:52,11.7,-1.21,41.05,0,NaN,,11,,40,10
3/28/2024 18:52,10.6,-1.21,44.15,0,NaN,,11,,50,10
3/28/2024 19:52,10,-1.2,45.96,0,NaN,9,9,,340,10
3/28/2024 20:52,10.6,-4.02,35.87,0,NaN,,19,,320,10
3/28/2024 21:52,10,-4.52,35.96,0,NaN,8,15,,320,10
3/28/2024 22:52,8.3,-4.52,40.32,0,NaN,6,13,,310,10
3/28/2024 23:52,7.2,-5.13,41.53,0,NaN,4,17,,310,10
3/29/2024 00:52,6.7,-5.12,42.98,0,NaN,4,13,,310,10
3/29/2024 01:52,6.1,-5.12,44.79,0,NaN,4,9,,320,10
3/29/2024 02:52,4.4,-5.12,50.41,0,NaN,2,9,,310,10
3/29/2024 03:52,1.7,-3.37,69.37,0,NaN,-1,7,,260,10
3/29/2024 04:52,1.1,-3.37,72.42,0,NaN,-2,9,,0,10
3/29/2024 05:52,0,-3.96,74.97,0,NaN,,0,,0,10
3/29/2024 06:52,4.4,-2.89,59.47,0,NaN,1,13,,270,10
3/29/2024 07:52,5.6,-1.18,62.02,0,NaN,4,7,,260,10
3/29/2024 08:52,9.4,1.01,56.14,0,NaN,7,19,,290,10
3/29/2024 09:52,11.1,2.11,54.22,0,NaN,,20,30,300,10
3/29/2024 10:52,11.7,0.5,46.46,0,NaN,,30,48,320,10
3/29/2024 11:52,13.3,0.5,41.83,0,NaN,,26,44,310,10
3/29/2024 12:52,13.9,-1.8,34.01,0,NaN,,46,65,300,10
3/29/2024 13:52,16.1,-2.29,28.46,0,NaN,,33,54,300,10
3/29/2024 14:52,16.7,-6.18,20.42,0,NaN,,41,57,290,10
3/29/2024 15:52,17.2,-7.86,17.36,0,NaN,,48,70,310,10
3/29/2024 16:52,17.2,-7.27,18.18,0,NaN,,39,59,320,10
3/29/2024 17:52,16.1,-7.88,18.61,0,NaN,,31,50,320,10
3/29/2024 18:52,15.6,-7.89,19.21,0,NaN,,35,50,310,10
3/29/2024 19:52,13.3,-7.91,22.29,0,NaN,,15,,320,10
3/29/2024 20:52,11.7,-7.92,24.76,0,NaN,,9,,340,10
3/29/2024 21:52,11.7,-8.42,23.81,0,NaN,,9,,330,10
3/29/2024 22:52,6.1,-5.12,44.79,0,NaN,,0,,0,10
3/29/2024 23:52,7.8,-6.23,36.66,0,NaN,6,9,,310,10
3/30/2024 00:52,7.2,-5.73,39.68,0,NaN,5,9,,340,10
3/30/2024 01:52,3.9,-4.51,54.64,0,NaN,,0,,0,10
3/30/2024 02:52,3.9,-5.11,52.21,0,NaN,2,9,,310,10
3/30/2024 03:52,0.6,-3.97,71.78,0,NaN,,0,,0,10
3/30/2024 04:52,0.6,-3.36,75.08,0,NaN,-1,6,,80,10
3/30/2024 05:52,0.6,-3.97,71.78,0,NaN,,0,,0,10
3/30/2024 06:52,0.6,-3.36,75.08,0,NaN,-1,6,,220,10
3/30/2024 07:52,3.3,-2.89,64.25,0,NaN,2,6,,220,10
3/30/2024 08:52,10,-1.81,43.97,0,NaN,,0,,0,10
3/30/2024 09:52,11.7,-2.31,37.85,0,NaN,,7,,190,10
3/30/2024 10:52,13.9,-2.3,32.78,0,NaN,,9,,190,10
3/30/2024 11:52,15,-1.8,31.68,0,NaN,,13,,190,10
3/30/2024 12:52,15.6,-0.69,33.05,0,NaN,,9,,200,10
3/30/2024 13:52,16.7,-0.08,32.19,0,NaN,,15,,190,10
3/30/2024 14:52,16.7,1.02,34.85,0,NaN,,9,,160,10
3/30/2024 15:52,18.9,1.04,30.35,0,NaN,,15,,150,10
3/30/2024 16:52,18.9,1.63,31.68,0,NaN,,11,,170,10
3/30/2024 17:52,18.9,3.23,35.5,2.54,NaN,,0,,0,10
3/30/2024 18:52,16.7,6.03,49.58,2.54,NaN,,9,,70,10
3/30/2024 19:52,13.9,6.03,59.33,2.54,NaN,,11,,120,10
3/30/2024 20:52,15,3.22,45.45,0,NaN,,11,,100,10
3/30/2024 21:52,12.8,4.93,59.06,0,NaN,,6,,200,10
3/30/2024 22:52,10.6,7.16,79.49,25.4,NaN,,7,,110,10
3/30/2024 23:52,10.6,7.16,79.49,2.54,NaN,,0,,0,10
3/31/2024 00:52,10,7.77,86.2,0,NaN,,0,,0,10
3/31/2024 01:52,9.4,7.17,86.14,0,NaN,,0,,0,10
3/31/2024 02:52,7.8,6.08,88.99,0,NaN,,0,,0,8
3/31/2024 03:52,7.2,5.58,89.56,0,NaN,6,6,,230,9
3/31/2024 04:52,6.1,4.98,92.65,0,NaN,5,6,,200,8
3/31/2024 05:52,6.7,4.98,88.9,0,NaN,,0,,0,10
3/31/2024 06:52,7.2,4.97,85.9,0,NaN,6,7,,110,10
3/31/2024 07:52,11.7,8.26,79.65,0,NaN,,9,,30,10
3/31/2024 08:52,13.3,7.75,69.32,0,NaN,,13,,10,10
3/31/2024 09:52,14.4,6.64,59.87,0,NaN,,28,,350,10
3/31/2024 10:52,15,4.93,51.21,0,NaN,,15,28,360,10
3/31/2024 11:52,15.6,5.53,51.37,0,NaN,,11,,350,10
3/31/2024 12:52,16.1,6.03,51.51,0,NaN,,11,,30,10
3/31/2024 13:52,18.3,7.14,48.35,0,NaN,,6,,0,10
3/31/2024 14:52,18.9,7.75,48.51,0,NaN,,6,,0,10
3/31/2024 15:52,17.2,8.85,58.16,0,NaN,,7,,190,10
3/31/2024 16:52,18.3,8.85,54.27,2.54,NaN,,9,,180,10
3/31/2024 17:52,18.3,8.25,52.11,0,NaN,,17,,180,10
3/31/2024 18:52,16.7,8.85,60.03,0,NaN,,9,,180,10
3/31/2024 19:52,14.4,8.85,69.55,0,NaN,,0,,0,10
3/31/2024 20:52,13.9,7.75,66.67,0,NaN,,6,,150,10
3/31/2024 21:52,13.3,7.15,66.54,0,NaN,,7,,170,10
3/31/2024 22:52,12.8,8.26,74.1,0,NaN,,9,,150,10
3/31/2024 23:52,13.3,7.75,69.32,0,NaN,,9,,180,10
4/1/2024 00:52,12.8,7.75,71.62,0,NaN,,9,,180,10
4/1/2024 01:52,12.2,7.76,74.5,0,NaN,,6,,150,10
4/1/2024 02:52,12.2,8.87,80.27,2.54,NaN,,9,,140,10
4/1/2024 03:52,11.7,9.98,89.32,76.2,NaN,,11,,140,7
4/1/2024 04:52,11.7,9.98,89.32,127,NaN,,0,,0,10
4/1/2024 05:52,11.1,9.38,89.27,0,NaN,,7,,140,10
4/1/2024 06:52,11.1,9.38,89.27,177.8,NaN,,6,,0,3
4/1/2024 07:52,11.7,9.38,85.8,50.8,NaN,,13,,160,8
4/1/2024 08:52,11.7,9.38,85.8,2.54,NaN,,9,,0,10
4/1/2024 09:52,12.2,9.98,86.42,25.4,NaN,,7,,100,9
4/1/2024 10:52,12.2,9.98,86.42,2.54,NaN,,11,,340,6
4/1/2024 11:52,12.2,10.58,89.96,76.2,NaN,,15,,30,3
4/1/2024 12:52,13.3,10.57,83.71,25.4,NaN,,11,,30,8
4/1/2024 13:52,13.9,10.57,80.51,2.54,NaN,,9,,0,10
4/1/2024 14:52,15.6,11.06,74.59,2.54,NaN,,0,,0,10
4/1/2024 15:52,13.9,10.57,80.51,0,NaN,,20,,30,10
4/1/2024 16:52,13.9,10.57,80.51,0,NaN,,13,,50,10
4/1/2024 17:52,13.3,9.97,80.42,0,NaN,,9,,80,10
4/1/2024 18:52,13.3,9.97,80.42,0,NaN,,9,,50,10
4/1/2024 19:52,13.3,9.36,77.25,0,NaN,,9,,100,10
4/1/2024 20:52,12.8,9.37,79.81,0,NaN,,11,,110,10
4/1/2024 21:52,12.2,8.87,80.27,0,NaN,,11,,90,10
4/1/2024 22:52,12.2,8.26,77.07,0,NaN,,15,,80,10
4/1/2024 23:52,11.7,8.87,82.95,0,NaN,,13,,120,10
4/2/2024 00:52,11.1,8.88,86.31,2.54,NaN,,7,,140,10
4/2/2024 01:52,11.1,8.88,86.31,25.4,NaN,,7,,200,10
4/2/2024 02:52,10.6,9.39,92.29,127,NaN,,6,,200,9
4/2/2024 03:52,10.6,8.88,89.23,2.54,NaN,,7,,160,10
4/2/2024 04:52,10.6,9.39,92.29,2.54,NaN,,6,,160,8
4/2/2024 05:52,10.6,8.88,89.23,76.2,NaN,,9,,100,10
4/2/2024 06:52,10.6,8.88,89.23,2.54,NaN,,0,,0,10
4/2/2024 07:52,10.6,8.88,89.23,0,NaN,,11,,80,9
4/2/2024 08:52,10.6,8.88,89.23,0,NaN,,20,33,90,1.5
4/2/2024 09:52,10,8.89,92.87,2.54,NaN,8,17,,110,2
4/2/2024 10:52,10,8.89,92.87,2.54,NaN,8,11,,140,2
4/2/2024 11:52,10.6,8.88,89.23,2.54,NaN,,9,,0,1.5
4/2/2024 12:52,10.6,8.88,89.23,2.54,NaN,,15,,130,4
4/2/2024 13:52,10.6,8.88,89.23,0,NaN,,13,,130,5
4/2/2024 14:52,10.6,8.88,89.23,381,NaN,,15,,110,1.5
4/2/2024 15:52,11.7,9.38,85.8,101.6,NaN,,13,,180,8
4/2/2024 16:52,11.7,9.38,85.8,0,NaN,,11,,80,10
4/2/2024 17:52,11.7,9.38,85.8,0,NaN,,11,,70,10
4/2/2024 18:52,11.1,9.38,89.27,2.54,NaN,,13,,40,2.5
4/2/2024 19:52,10,8.28,89.18,152.4,NaN,7,22,,70,5
4/2/2024 20:52,10,7.77,86.2,2.54,NaN,9,7,,100,7
4/2/2024 21:52,9.4,7.78,89.74,2.54,NaN,7,13,,60,7
4/2/2024 22:52,9.4,7.78,89.74,0,NaN,7,19,,90,7
4/2/2024 23:52,9.4,7.78,89.74,0,NaN,7,15,,90,10
4/3/2024 00:52,9.4,7.78,89.74,2.54,NaN,8,11,28,90,10
4/3/2024 01:52,9.4,7.78,89.74,0,NaN,7,15,,90,10
4/3/2024 02:52,8.9,7.18,89.09,0,NaN,6,17,31,80,5
4/3/2024 03:52,8.9,7.18,89.09,0,NaN,7,15,,70,3
4/3/2024 04:52,8.9,7.18,89.09,2.54,NaN,7,13,,70,3
4/3/2024 05:52,8.9,7.18,89.09,50.8,NaN,7,9,,70,4
4/3/2024 06:52,8.9,7.18,89.09,25.4,NaN,7,9,,90,2.5
4/3/2024 07:52,8.9,7.18,89.09,101.6,NaN,7,13,,100,2.5
4/3/2024 08:52,8.9,7.79,92.81,406.4,NaN,7,11,,50,1
4/3/2024 09:52,9.4,7.78,89.74,736.6,NaN,6,28,43,90,2
4/3/2024 10:52,10,7.77,86.2,76.2,NaN,10,6,,0,1
4/3/2024 11:52,10,8.89,92.87,177.8,NaN,9,9,,40,3
4/3/2024 13:52,10.6,8.88,89.23,50.8,NaN,,15,,50,4
4/3/2024 14:52,11.1,8.88,86.31,50.8,NaN,,9,,360,8
4/3/2024 15:52,11.1,8.88,86.31,2.54,NaN,,11,,360,6
4/3/2024 16:52,11.1,8.88,86.31,2.54,NaN,,11,,360,10
4/3/2024 17:52,10.6,8.88,89.23,2.54,NaN,,19,,320,2
4/3/2024 18:52,10.6,8.88,89.23,0,NaN,,20,37,350,10
4/3/2024 19:52,10.6,7.77,82.82,0,NaN,,22,,340,10
4/3/2024 20:52,9.4,5.56,77.15,2.54,NaN,5,39,54,330,7
4/3/2024 21:52,8.9,3.23,67.92,0,NaN,6,17,,300,10
4/3/2024 22:52,8.9,3.23,67.92,0,NaN,6,19,,300,10
4/3/2024 23:52,7.8,2.74,70.64,0,NaN,6,13,,290,10
4/4/2024 00:52,7.2,2.14,70.51,0,NaN,5,9,,340,10
4/4/2024 01:52,3.9,2.18,88.66,0,NaN,3,6,,250,10
4/4/2024 02:52,4.4,1.66,82.59,0,NaN,,0,,0,10
4/4/2024 03:52,2.2,0.58,89.15,0,NaN,,0,,0,10
4/4/2024 04:52,2.2,0.58,89.15,0,NaN,,0,,0,10
4/4/2024 05:52,1.1,-0.02,92.35,0,NaN,-2,9,,180,10
4/4/2024 06:52,2.2,1.08,92.42,0,NaN,,0,,0,10
4/4/2024 07:52,4.4,2.78,89.33,0,NaN,,0,,0,10
4/4/2024 08:52,7.8,4.36,79.07,0,NaN,7,7,,200,10
4/4/2024 09:52,10.6,4.94,68.29,0,NaN,,7,,180,10
4/4/2024 10:52,11.7,2.72,54.38,0,NaN,,6,,0,10
4/4/2024 11:52,12.8,-0.1,41.38,0,NaN,,7,,0,10
4/4/2024 12:52,12.8,-0.1,41.38,0,NaN,,7,,0,10
4/4/2024 13:52,10.6,2.12,56.05,2.54,NaN,,17,,290,8
4/4/2024 14:52,11.1,2.72,56.59,50.8,NaN,,0,,0,10
4/4/2024 15:52,8.3,4.35,76.43,101.6,NaN,5,22,,320,10
4/4/2024 16:52,8.9,2.12,62.82,0,NaN,7,13,,330,10
4/4/2024 17:52,10,2.12,58.34,0,NaN,9,9,,310,10
4/4/2024 18:52,8.9,1.01,58.06,2.54,NaN,8,7,,300,10
4/4/2024 19:52,8.3,0.51,58.32,0,NaN,7,7,,270,10
4/4/2024 20:52,7.8,-0.69,55.3,0,NaN,6,11,,280,10
4/4/2024 21:52,7.2,-0.69,57.61,0,NaN,4,17,,280,10
4/4/2024 22:52,7.2,-0.69,57.61,0,NaN,5,11,31,270,10
4/4/2024 23:52,6.1,-0.68,62.14,0,NaN,2,20,,290,10
4/5/2024 00:52,5.6,-0.68,64.33,0,NaN,4,7,,0,10
4/5/2024 01:52,4.4,-0.67,69.94,0,NaN,3,6,,220,10
4/5/2024 02:52,5,-0.67,67.07,0,NaN,3,9,,260,10
4/5/2024 03:52,4.4,-0.67,69.94,0,NaN,3,7,,240,10
4/5/2024 04:52,5,-0.67,67.07,0,NaN,3,7,,250,10
4/5/2024 05:52,3.3,-0.66,75.57,0,NaN,2,6,,210,10
4/5/2024 06:52,4.4,-0.06,73.06,0,NaN,3,7,,240,10
4/5/2024 07:52,7.2,1.03,65.17,0,NaN,5,9,,240,10
4/5/2024 08:52,9.4,1.01,56.14,0,NaN,7,19,35,260,10
4/5/2024 09:52,10.6,1.01,51.8,0,NaN,,31,48,290,10
4/5/2024 10:52,11.1,0.5,48.34,0,NaN,,31,48,290,10
4/5/2024 11:52,11.1,-0.1,46.28,0,NaN,,30,52,290,10
4/5/2024 12:52,12.8,0.5,43.22,0,NaN,,35,63,290,10
4/5/2024 13:52,12.2,-0.7,41.2,0,NaN,,39,57,290,10
4/5/2024 14:52,12.2,2.11,50.42,0,NaN,,30,48,340,10
4/5/2024 15:52,10,1.62,56.3,2.54,NaN,7,26,,310,10
4/5/2024 16:52,9.4,-1.21,47.84,2.54,NaN,6,28,44,320,10
4/5/2024 17:52,8.3,-1.2,51.53,0,NaN,4,30,50,310,10
4/5/2024 18:52,7.8,-1.81,51.01,0,NaN,4,28,41,310,10
4/5/2024 19:52,7.8,-4.02,43.31,0,NaN,5,19,37,330,10
4/5/2024 20:52,6.7,-4.02,46.7,0,NaN,2,28,,310,10
4/5/2024 21:52,6.1,-3.41,50.9,0,NaN,2,22,,300,10
4/5/2024 22:52,5.6,-3.41,52.7,0,NaN,2,17,37,320,10
4/5/2024 23:52,4.4,-2.89,59.47,0,NaN,1,17,,300,10
4/6/2024 00:52,3.9,-2.28,64.4,0,NaN,1,11,,280,10
4/6/2024 01:52,3.9,-2.89,61.59,0,NaN,1,11,,290,10
4/6/2024 02:52,3.9,-2.89,61.59,0,NaN,,17,,310,10
4/6/2024 03:52,3.3,-2.89,64.25,0,NaN,,13,,290,10
4/6/2024 04:52,3.9,-2.28,64.4,0,NaN,,17,,310,10
4/6/2024 05:52,3.9,-2.28,64.4,0,NaN,,19,,300,10
4/6/2024 06:52,4.4,-2.29,62.18,0,NaN,3,7,,320,10
4/6/2024 07:52,6.1,-1.19,59.91,0,NaN,2,20,,300,10
4/6/2024 08:52,7.2,-1.2,55.54,0,NaN,3,35,56,320,10
4/6/2024 09:52,8.3,-0.7,53.45,0,NaN,5,28,54,320,10
4/6/2024 10:52,10,-0.7,47.67,0,NaN,7,30,54,340,10
4/6/2024 11:52,11.1,-0.7,44.3,0,NaN,,31,48,340,10
4/6/2024 12:52,11.7,-1.21,41.05,0,NaN,,37,61,340,10
4/6/2024 13:52,12.2,-0.1,43.04,0,NaN,,30,44,320,10
4/6/2024 14:52,12.2,-0.1,43.04,0,NaN,,31,48,320,10
4/6/2024 15:52,12.8,-0.1,41.38,0,NaN,,33,56,310,10
4/6/2024 16:52,12.2,-0.7,41.2,0,NaN,,31,46,320,10
4/6/2024 17:52,13.3,-0.7,38.34,0,NaN,,19,41,320,10
4/6/2024 18:52,11.7,-0.1,44.48,0,NaN,,24,,300,10
4/6/2024 19:52,10,-0.1,49.8,0,NaN,8,15,,310,10
4/6/2024 20:52,8.9,-0.09,53.62,0,NaN,8,7,,290,10
4/6/2024 21:52,8.3,-0.09,55.84,0,NaN,,0,,0,10
4/6/2024 22:52,8.3,-0.09,55.84,0,NaN,6,11,,320,10
4/6/2024 23:52,7.2,-0.08,60.19,0,NaN,5,13,,300,10
4/7/2024 00:52,8.3,-0.7,53.45,0,NaN,6,15,,300,10
4/7/2024 01:52,8.3,-0.7,53.45,0,NaN,6,17,,310,10
4/7/2024 02:52,6.7,-1.19,57.48,0,NaN,4,11,,320,10
4/7/2024 03:52,6.1,-1.19,59.91,0,NaN,4,11,,320,10
4/7/2024 04:52,2.2,-1.76,75.37,0,NaN,,0,,0,10
4/7/2024 05:52,3.3,-1.77,69.71,0,NaN,,0,,0,10
4/7/2024 06:52,5,-1.18,64.66,0,NaN,4,6,,350,10
4/7/2024 07:52,6.7,0.52,65.05,0,NaN,,0,,0,10
4/7/2024 08:52,10,1.01,53.92,0,NaN,8,19,,330,10
4/7/2024 09:52,12.2,1,46.6,0,NaN,,17,,320,10
4/7/2024 10:52,13.3,0.5,41.83,0,NaN,,17,,310,10
4/7/2024 11:52,15,-0.7,34.34,0,NaN,,19,31,350,10
4/7/2024 12:52,15.6,-1.19,31.86,0,NaN,,24,35,350,10
4/7/2024 13:52,15.6,-0.69,33.05,0,NaN,,24,33,350,10
4/7/2024 14:52,17.2,-0.08,31.18,0,NaN,,22,35,330,10
4/7/2024 15:52,17.2,-0.08,31.18,0,NaN,,17,,350,10
4/7/2024 16:52,17.8,-0.07,30.03,0,NaN,,7,,350,10
4/7/2024 17:52,17.8,-0.68,28.74,0,NaN,,7,,360,10
4/7/2024 18:52,17.2,-0.68,29.85,0,NaN,,19,,40,10
4/7/2024 19:52,15.6,-0.69,33.05,0,NaN,,7,,360,10
4/7/2024 20:52,9.4,1.62,58.61,0,NaN,9,6,,210,10
4/7/2024 21:52,7.8,1.63,65.31,0,NaN,7,6,,160,10
4/7/2024 22:52,8.3,0.51,58.32,0,NaN,8,6,,140,10
4/7/2024 23:52,6.1,1.03,70.29,0,NaN,,0,,0,10
4/8/2024 00:52,5,1.65,79.2,0,NaN,,0,,0,10
4/8/2024 01:52,5,1.65,79.2,0,NaN,,0,,0,10
4/8/2024 02:52,3.9,0.55,79.03,0,NaN,,0,,0,10
4/8/2024 03:52,2.8,0.57,85.42,0,NaN,,0,,0,10
4/8/2024 04:52,2.8,0.57,85.42,0,NaN,,0,,0,10
4/8/2024 05:52,2.2,0.58,89.15,0,NaN,,0,,0,10
4/8/2024 06:52,2.8,0.57,85.42,0,NaN,,0,,0,10
4/8/2024 07:52,7.8,3.85,76.34,0,NaN,,0,,0,10
4/8/2024 08:52,10,3.23,63.08,0,NaN,,0,,0,10
4/8/2024 09:52,13.9,3.22,48.79,0,NaN,,6,,210,10
4/8/2024 10:52,16.7,2.12,37.71,0,NaN,,17,,180,10
4/8/2024 11:52,20,2.15,30.67,0,NaN,,15,31,180,10
4/8/2024 12:52,21.1,2.16,28.66,0,NaN,,15,,200,10
4/8/2024 13:52,22.2,2.17,26.8,0,NaN,,22,39,190,10
4/8/2024 14:52,22.2,2.77,27.97,0,NaN,,19,30,170,10
4/8/2024 15:52,21.7,3.26,29.87,0,NaN,,13,,200,10
4/8/2024 16:52,23.3,4.38,29.29,0,NaN,,17,33,190,10
4/8/2024 17:52,22.8,4.97,31.48,0,NaN,,15,,200,10
4/8/2024 18:52,22.2,5.57,34.04,0,NaN,,17,,200,10
4/8/2024 19:52,19.4,4.34,37.19,0,NaN,,9,,120,10
4/8/2024 20:52,17.8,4.94,42.86,0,NaN,,11,,150,10
4/8/2024 21:52,17.8,4.94,42.86,0,NaN,,11,,170,10
4/8/2024 22:52,16.7,6.03,49.58,0,NaN,,6,,150,10
4/8/2024 23:52,12.2,6.65,69.1,0,NaN,,7,,100,10
4/9/2024 00:52,11.1,6.05,71.29,0,NaN,,6,,120,10
4/9/2024 01:52,10.6,6.05,73.7,0,NaN,,0,,0,10
4/9/2024 02:52,11.1,6.05,71.29,0,NaN,,11,,330,10
4/9/2024 03:52,10,6.06,76.71,0,NaN,10,6,,320,10
4/9/2024 04:52,10.6,7.16,79.49,0,NaN,,0,,0,10
4/9/2024 05:52,9.4,6.06,79.86,0,NaN,,0,,0,10
4/9/2024 06:52,10,6.66,79.95,0,NaN,10,6,,300,10
4/9/2024 07:52,12.2,7.76,74.5,0,NaN,,0,,0,10
4/9/2024 08:52,16.7,7.74,55.71,0,NaN,,0,,0,10
4/9/2024 09:52,18.9,8.25,50.19,0,NaN,,0,,0,10
